Source,Target,Type,Id,Label,Weight
45,18.41666667,Directed,71559,,1
45,18.20833333,Directed,71560,,1
45,2.119661017,Directed,71561,,1
31,16.41666667,Directed,71565,,2
31,16.20833333,Directed,71566,,2
31,3.179491525,Directed,71567,,1
22,16.41666667,Directed,71577,,1
22,16.20833333,Directed,71578,,1
24,18.91666667,Directed,71583,,1
24,18.70833333,Directed,71584,,1
24,18.153125,Directed,71585,,4
35,6.916666667,Directed,71589,,10
2,12.45833333,Directed,71596,,1
2,18.28802083,Directed,71597,,4
7,12.08333333,Directed,71600,,8
7,11.58333333,Directed,71607,,2
7,11.375,Directed,71608,,1
7,26.29642857,Directed,71609,,1
10,17.95833333,Directed,71614,,2
23,17.83333333,Directed,71624,,2
34,18.093,Directed,71633,,1
44,6.916666667,Directed,71637,,4
44,6.708333333,Directed,71638,,1
24,18.41666667,Directed,71643,,1
24,18.20833333,Directed,71644,,1
24,20.50146199,Directed,71645,,2
44,14.08333333,Directed,71649,,3
44,13.875,Directed,71650,,2
34,7.458333333,Directed,71662,,1
35,17.20833333,Directed,71668,,1
4,5.916666667,Directed,71673,,2
4,5.708333333,Directed,71674,,1
9,26.58157895,Directed,71681,,6
4,16.58333333,Directed,71684,,2
4,16.79166667,Directed,71686,,1
19,6.791666667,Directed,71698,,2
9,18.70833333,Directed,71704,,2
25,6.583333333,Directed,71726,,3
25,6.791666667,Directed,71728,,1
24,6.916666667,Directed,71733,,6
24,6.708333333,Directed,71734,,2
56,6.708333333,Directed,71740,,2
2,7.666666667,Directed,71751,,6
2,7.458333333,Directed,71752,,1
35,13.58333333,Directed,71756,,3
35,13.79166667,Directed,71758,,3
33,13.41666667,Directed,71769,,4
33,13.20833333,Directed,71770,,1
2,14.91666667,Directed,71781,,1
2,14.70833333,Directed,71782,,1
46,12.08333333,Directed,71786,,1
46,12.29166667,Directed,71788,,1
4,13.79166667,Directed,71794,,2
46,18.08333333,Directed,71798,,1
46,7.439928058,Directed,71801,,1
23,6.916666667,Directed,71811,,2
23,6.708333333,Directed,71812,,1
18,16.41666667,Directed,71817,,1
18,16.20833333,Directed,71818,,1
18,7.065536723,Directed,71819,,1
49,18.41666667,Directed,71823,,1
49,18.20833333,Directed,71824,,1
49,2.119661017,Directed,71825,,1
23,6.583333333,Directed,71828,,1
23,6.791666667,Directed,71830,,1
56,13.20833333,Directed,71848,,2
12,12.66666667,Directed,71859,,1
12,12.45833333,Directed,71860,,1
9,16.45833333,Directed,71866,,1
9,5.55,Directed,71873,,1
30,6.583333333,Directed,71876,,1
30,6.791666667,Directed,71878,,1
30,5.55,Directed,71879,,2
46,18.41666667,Directed,71889,,1
46,18.20833333,Directed,71890,,1
43,6.916666667,Directed,71901,,5
43,6.708333333,Directed,71902,,1
48,18.20833333,Directed,71908,,1
45,48,Directed,71910,,14
45,6.791666667,Directed,71914,,4
43,13.41666667,Directed,71919,,1
43,13.20833333,Directed,71920,,1
26,12.08333333,Directed,71930,,24
26,12.29166667,Directed,71932,,1
26,18.08333333,Directed,71936,,12
45,16.91666667,Directed,71943,,1
45,16.70833333,Directed,71944,,1
45,5.273802817,Directed,71945,,7
7,18.41666667,Directed,71955,,1
7,18.20833333,Directed,71956,,1
7,30.75219298,Directed,71957,,2
43,6.583333333,Directed,71960,,3
43,6.791666667,Directed,71962,,1
50,31,Directed,71970,,2
50,44.10568182,Directed,71975,,2
18,19.41666667,Directed,71979,,1
18,19.20833333,Directed,71980,,1
18,44.10568182,Directed,71981,,1
9,19.20833333,Directed,71986,,3
46,7.541666667,Directed,71992,,1
24,17.04166667,Directed,71998,,1
46,13.58333333,Directed,72026,,2
46,13.79166667,Directed,72028,,2
10,19.41666667,Directed,72033,,2
10,19.20833333,Directed,72034,,1
26,17.20833333,Directed,72040,,1
25,13.58333333,Directed,72044,,3
25,13.79166667,Directed,72046,,1
25,46.4122807,Directed,72047,,2
25,13.41666667,Directed,72051,,1
25,13.20833333,Directed,72052,,1
10,16.91666667,Directed,72057,,1
10,16.70833333,Directed,72058,,1
2,18.41666667,Directed,72075,,3
2,18.20833333,Directed,72076,,1
7,16.58333333,Directed,72092,,2
7,16.79166667,Directed,72094,,1
46,17.41666667,Directed,72099,,1
46,17.20833333,Directed,72100,,1
27,6.083333333,Directed,72104,,3
27,6.291666667,Directed,72106,,4
46,7.208333333,Directed,72124,,4
52,6.083333333,Directed,72134,,1
38,6.833333333,Directed,72140,,14
38,7.041666667,Directed,72142,,1
41,7.166666667,Directed,72146,,5
36,23,Directed,72150,,2
36,7.416666667,Directed,72152,,1
36,7.625,Directed,72154,,2
37,7.416666667,Directed,72159,,3
37,7.208333333,Directed,72160,,2
13,7.416666667,Directed,72165,,1
13,7.208333333,Directed,72166,,1
27,7.041666667,Directed,72172,,1
20,7.208333333,Directed,72178,,1
20,6.083333333,Directed,72182,,2
20,6.291666667,Directed,72184,,2
36,6.25,Directed,72194,,3
36,6.666666667,Directed,72195,,9
36,6.458333333,Directed,72196,,1
5,6.083333333,Directed,72206,,5
5,6.291666667,Directed,72208,,3
5,7.416666667,Directed,72213,,2
5,7.208333333,Directed,72214,,2
20,6.458333333,Directed,72232,,2
11,7.208333333,Directed,72238,,1
11,7.583333333,Directed,72242,,1
11,7.791666667,Directed,72244,,1
11,6.083333333,Directed,72248,,1
11,6.291666667,Directed,72250,,1
15,6.083333333,Directed,72254,,1
15,6.291666667,Directed,72256,,1
10,7.416666667,Directed,72261,,3
10,7.208333333,Directed,72262,,1
7,6.458333333,Directed,72268,,1
21,7.416666667,Directed,72285,,3
21,7.208333333,Directed,72286,,1
9,7.208333333,Directed,72292,,2
9,6.666666667,Directed,72297,,3
9,6.458333333,Directed,72298,,2
15,6.458333333,Directed,72304,,2
27,7.791666667,Directed,72310,,1
2,7.041666667,Directed,72316,,1
28,7.416666667,Directed,72321,,1
28,7.208333333,Directed,72322,,1
29,7.416666667,Directed,72327,,3
29,7.208333333,Directed,72328,,3
6,6.625,Directed,72346,,5
40,6.083333333,Directed,72356,,3
40,6.291666667,Directed,72358,,2
5,7.791666667,Directed,72370,,1
9,6.083333333,Directed,72380,,2
9,6.291666667,Directed,72382,,1
3,7.208333333,Directed,72394,,2
33,7.083333333,Directed,72399,,17
33,6.875,Directed,72400,,8
33,8.28125,Directed,72401,,7
48,6.458333333,Directed,72412,,2
23,6.083333333,Directed,72422,,1
23,6.291666667,Directed,72424,,1
10,7.791666667,Directed,72436,,1
35,6.083333333,Directed,72440,,1
35,6.291666667,Directed,72442,,1
14,7.791666667,Directed,72448,,1
19,7.416666667,Directed,72453,,1
19,7.208333333,Directed,72454,,1
44,7.416666667,Directed,72459,,2
4,6.083333333,Directed,72476,,4
4,6.291666667,Directed,72478,,1
56,18,Directed,72480,,1
56,7.208333333,Directed,72484,,3
43,7.041666667,Directed,72496,,2
11,6.833333333,Directed,72500,,3
11,7.041666667,Directed,72502,,1
11,6.532413793,Directed,72503,,1
17,7.041666667,Directed,72508,,3
4,7.208333333,Directed,72520,,1
3,6.416666667,Directed,72530,,1
2,7.208333333,Directed,72538,,1
25,7.416666667,Directed,72543,,3
25,7.208333333,Directed,72544,,2
32,7.416666667,Directed,72549,,2
32,7.208333333,Directed,72550,,1
10,3.416666667,Directed,72572,,1
10,3.833333333,Directed,72573,,1
10,3.625,Directed,72574,,1
55,0,Directed,72578,,1
55,0.4166666667,Directed,72579,,1
55,0.2083333333,Directed,72580,,1
55,35.06190476,Directed,72581,,1
15,6.208333333,Directed,72586,,3
29,6.416666667,Directed,72591,,4
29,6.208333333,Directed,72592,,2
53,7.291666667,Directed,72598,,1
14,8.416666667,Directed,72603,,2
14,8.208333333,Directed,72604,,2
52,6.541666667,Directed,72610,,2
38,6.541666667,Directed,72622,,1
22,6.208333333,Directed,72628,,1
37,8.666666667,Directed,72633,,5
37,8.458333333,Directed,72634,,2
27,7.916666667,Directed,72651,,5
27,7.708333333,Directed,72652,,3
36,7.916666667,Directed,72657,,2
36,7.708333333,Directed,72658,,1
20,27,Directed,72666,,4
2,6.416666667,Directed,72675,,3
2,6.208333333,Directed,72676,,3
5,8.208333333,Directed,72694,,5
13,6.541666667,Directed,72706,,3
52,8.416666667,Directed,72711,,1
52,8.208333333,Directed,72712,,1
52,9.416666667,Directed,72717,,1
52,9.208333333,Directed,72718,,1
52,41.12184066,Directed,72719,,8
37,8.083333333,Directed,72723,,4
37,7.875,Directed,72724,,1
41,7.708333333,Directed,72730,,2
33,8.416666667,Directed,72735,,1
33,8.208333333,Directed,72736,,1
16,6.541666667,Directed,72742,,5
10,11.20833333,Directed,72754,,2
34,7.916666667,Directed,72759,,3
34,7.708333333,Directed,72760,,1
39,7.916666667,Directed,72771,,7
39,7.708333333,Directed,72772,,1
49,8.416666667,Directed,72783,,1
49,8.208333333,Directed,72784,,1
21,7.083333333,Directed,72788,,6
21,7.291666667,Directed,72790,,2
21,52.59285714,Directed,72791,,8
28,9.416666667,Directed,72795,,1
28,9.208333333,Directed,72796,,1
27,6.208333333,Directed,72808,,1
49,6.208333333,Directed,72820,,1
15,67.84875,Directed,72839,,10
15,6.958333333,Directed,72844,,1
15,6.541666667,Directed,72850,,2
15,8.208333333,Directed,72856,,1
4,6.208333333,Directed,72862,,2
42,8.416666667,Directed,72867,,1
42,8.208333333,Directed,72868,,1
42,6.541666667,Directed,72874,,8
42,7.083333333,Directed,72878,,5
42,7.291666667,Directed,72880,,1
26,11.20833333,Directed,72886,,1
29,9.416666667,Directed,72891,,1
29,9.208333333,Directed,72892,,1
19,6.416666667,Directed,72897,,3
19,6.208333333,Directed,72898,,1
9,8.208333333,Directed,72904,,1
9,25.87533333,Directed,72905,,6
7,9.416666667,Directed,72909,,2
7,9.208333333,Directed,72910,,1
5,11.41666667,Directed,72915,,1
5,11.20833333,Directed,72916,,1
5,24.38402778,Directed,72917,,1
6,8.416666667,Directed,72921,,1
6,8.208333333,Directed,72922,,1
6,9.416666667,Directed,72927,,1
6,9.208333333,Directed,72928,,1
6,7.913888889,Directed,72929,,14
5,7.916666667,Directed,72945,,6
5,7.708333333,Directed,72946,,2
5,9.496666667,Directed,72953,,4
5,8.083333333,Directed,72968,,1
5,8.291666667,Directed,72970,,1
7,7.833333333,Directed,72974,,5
7,8.041666667,Directed,72976,,3
49,7.916666667,Directed,72981,,2
49,7.708333333,Directed,72982,,1
49,9.916666667,Directed,72987,,1
49,9.708333333,Directed,72988,,1
53,8.416666667,Directed,72993,,1
53,8.208333333,Directed,72994,,1
2,10.70833333,Directed,73000,,1
53,11.41666667,Directed,73005,,1
53,11.20833333,Directed,73006,,1
53,6.208333333,Directed,73018,,1
42,6.208333333,Directed,73030,,1
23,8.416666667,Directed,73035,,3
23,8.208333333,Directed,73036,,2
23,9.416666667,Directed,73041,,1
23,9.208333333,Directed,73042,,1
49,41,Directed,73050,,1
8,8.291666667,Directed,73060,,1
8,22.95496324,Directed,73061,,2
7,6.208333333,Directed,73072,,1
7,6.041666667,Directed,73078,,4
4,7.916666667,Directed,73089,,6
4,7.708333333,Directed,73090,,1
35,11.41666667,Directed,73095,,1
35,11.20833333,Directed,73096,,1
9,11.95833333,Directed,73102,,2
21,7.916666667,Directed,73107,,3
21,7.708333333,Directed,73108,,1
25,7.916666667,Directed,73113,,3
25,7.708333333,Directed,73114,,2
24,7.916666667,Directed,73125,,8
24,7.708333333,Directed,73126,,1
44,8.041666667,Directed,73132,,1
35,7.708333333,Directed,73138,,1
2,8.416666667,Directed,73143,,1
2,8.208333333,Directed,73144,,1
44,8.416666667,Directed,73155,,1
44,8.208333333,Directed,73156,,1
23,7.083333333,Directed,73160,,4
23,7.291666667,Directed,73162,,2
23,6.416666667,Directed,73167,,1
23,6.208333333,Directed,73168,,1
23,7.708333333,Directed,73174,,2
11,8.416666667,Directed,73185,,3
11,8.208333333,Directed,73186,,3
43,7.166666667,Directed,73197,,7
45,7.916666667,Directed,73203,,5
45,79.10704225,Directed,73205,,2
35,6.541666667,Directed,73216,,3
44,7.708333333,Directed,73228,,1
43,9.166666667,Directed,73233,,3
43,8.958333333,Directed,73234,,1
32,7.083333333,Directed,73250,,5
32,7.291666667,Directed,73252,,1
32,6.541666667,Directed,73258,,1
33,8.041666667,Directed,73264,,1
33,5.2875,Directed,73265,,2
46,9.416666667,Directed,73275,,1
46,9.208333333,Directed,73276,,1
7,7.083333333,Directed,73280,,3
7,7.291666667,Directed,73282,,1
24,11.95833333,Directed,73288,,1
28,12.91666667,Directed,73299,,4
28,12.70833333,Directed,73300,,1
28,8.71994382,Directed,73301,,4
14,14.41666667,Directed,73305,,1
14,14.20833333,Directed,73306,,1
28,46,Directed,73308,,2
28,12.58333333,Directed,73310,,7
28,12.79166667,Directed,73312,,4
20,12.91666667,Directed,73317,,1
20,12.70833333,Directed,73318,,1
6,13.66666667,Directed,73323,,3
6,13.45833333,Directed,73324,,1
10,14.20833333,Directed,73330,,1
31,12.70833333,Directed,73336,,2
9,12.70833333,Directed,73342,,2
18,39,Directed,73344,,2
18,12.70833333,Directed,73348,,1
18,22.06941176,Directed,73349,,2
52,14.41666667,Directed,73353,,1
52,14.20833333,Directed,73354,,1
52,7.676076923,Directed,73355,,2
43,12.58333333,Directed,73358,,2
43,12.79166667,Directed,73360,,1
18,13.45833333,Directed,73372,,1
13,14.41666667,Directed,73377,,1
13,14.20833333,Directed,73378,,1
30,12.91666667,Directed,73383,,2
30,12.70833333,Directed,73384,,2
15,8.916666667,Directed,73395,,1
15,8.708333333,Directed,73396,,1
9,10.95833333,Directed,73402,,1
10,8.916666667,Directed,73407,,1
10,8.708333333,Directed,73408,,1
29,14.41666667,Directed,73413,,2
29,14.20833333,Directed,73414,,2
2,15.58333333,Directed,73418,,1
2,15.79166667,Directed,73420,,1
5,8.916666667,Directed,73431,,1
5,8.708333333,Directed,73432,,1
5,10.41666667,Directed,73437,,1
5,10.20833333,Directed,73438,,1
8,13.45833333,Directed,73444,,1
53,14.20833333,Directed,73450,,1
53,10.41666667,Directed,73455,,3
53,10.20833333,Directed,73456,,3
28,13.45833333,Directed,73474,,1
10,10.41666667,Directed,73485,,1
10,10.20833333,Directed,73486,,1
10,13.54166667,Directed,73492,,1
21,11.70833333,Directed,73498,,1
15,14.41666667,Directed,73503,,1
15,14.20833333,Directed,73504,,1
15,18.093,Directed,73505,,13
34,13.45833333,Directed,73510,,1
7,11.33333333,Directed,73514,,4
7,11.54166667,Directed,73516,,1
9,12.04166667,Directed,73522,,5
3,14.41666667,Directed,73527,,1
3,14.20833333,Directed,73528,,1
9,11.70833333,Directed,73534,,1
56,13.45833333,Directed,73540,,1
23,10.41666667,Directed,73545,,1
23,10.20833333,Directed,73546,,1
47,7.958333333,Directed,73552,,1
49,14.20833333,Directed,73558,,2
49,5.55,Directed,73559,,2
24,8.166666667,Directed,73569,,8
24,7.958333333,Directed,73570,,1
35,13.54166667,Directed,73582,,2
44,14.41666667,Directed,73593,,3
44,14.20833333,Directed,73594,,3
24,14.20833333,Directed,73612,,1
24,12.04166667,Directed,73618,,3
31,14.41666667,Directed,73623,,2
31,14.20833333,Directed,73624,,2
35,8.166666667,Directed,73635,,11
35,7.958333333,Directed,73636,,1
15,13.91666667,Directed,73641,,3
41,13.91666667,Directed,73647,,6
41,13.70833333,Directed,73648,,2
9,15.41666667,Directed,73653,,2
9,15.20833333,Directed,73654,,1
20,12.41666667,Directed,73659,,1
20,12.20833333,Directed,73660,,1
2,13.16666667,Directed,73665,,7
2,12.95833333,Directed,73666,,3
3,12.20833333,Directed,73684,,2
24,13.70833333,Directed,73696,,3
52,15.41666667,Directed,73701,,1
52,15.20833333,Directed,73702,,1
15,12.33333333,Directed,73706,,8
15,12.54166667,Directed,73708,,1
35,12.41666667,Directed,73713,,2
35,12.20833333,Directed,73714,,1
39,38,Directed,73722,,2
39,12.33333333,Directed,73724,,4
39,12.54166667,Directed,73726,,1
4,12.20833333,Directed,73732,,2
46,12.41666667,Directed,73737,,1
46,12.20833333,Directed,73738,,1
21,13.91666667,Directed,73743,,2
21,13.70833333,Directed,73744,,2
21,38.33047945,Directed,73745,,2
22,13.83333333,Directed,73748,,1
22,14.04166667,Directed,73750,,1
21,12.33333333,Directed,73754,,5
21,12.54166667,Directed,73756,,1
10,12.41666667,Directed,73761,,7
10,12.20833333,Directed,73762,,2
10,21.03714286,Directed,73763,,2
14,13.91666667,Directed,73779,,2
14,13.70833333,Directed,73780,,1
26,40.70925,Directed,73787,,2
31,12.41666667,Directed,73791,,1
31,12.20833333,Directed,73792,,1
4,13.91666667,Directed,73803,,11
4,13.70833333,Directed,73804,,4
42,13.91666667,Directed,73809,,2
42,13.70833333,Directed,73810,,1
29,13.91666667,Directed,73815,,1
29,13.70833333,Directed,73816,,1
10,13.91666667,Directed,73821,,4
10,13.70833333,Directed,73822,,3
5,13.91666667,Directed,73827,,6
5,13.70833333,Directed,73828,,2
11,13.91666667,Directed,73839,,1
11,21.56277778,Directed,73841,,1
23,12.41666667,Directed,73845,,6
23,12.20833333,Directed,73846,,2
24,12.20833333,Directed,73852,,5
34,14.45833333,Directed,73876,,1
9,12.20833333,Directed,73882,,8
18,13.70833333,Directed,73888,,4
10,12.95833333,Directed,73894,,2
23,18.153125,Directed,73907,,1
16,13.16666667,Directed,73911,,4
16,12.95833333,Directed,73912,,2
16,18.153125,Directed,73913,,5
16,7.26125,Directed,73919,,1
44,7.333333333,Directed,73941,,14
44,7.125,Directed,73942,,6
44,13.91666667,Directed,73959,,2
44,13.70833333,Directed,73960,,1
1,13.91666667,Directed,73971,,3
1,13.70833333,Directed,73972,,1
1,18.59982014,Directed,73973,,1
4,15.41666667,Directed,73983,,1
4,15.20833333,Directed,73984,,1
9,17.40460526,Directed,74003,,1
24,15.41666667,Directed,74007,,1
24,15.20833333,Directed,74008,,1
9,12.54166667,Directed,74014,,2
9,20.50358491,Directed,74015,,3
45,14.79166667,Directed,74020,,2
9,8.28125,Directed,74033,,1
45,13.91666667,Directed,74049,,7
45,13.70833333,Directed,74050,,4
48,12.41666667,Directed,74055,,1
48,12.20833333,Directed,74056,,1
35,13.70833333,Directed,74068,,3
44,12.95833333,Directed,74086,,3
44,14.45833333,Directed,74092,,1
50,12.41666667,Directed,74103,,1
50,12.20833333,Directed,74104,,1
33,12.41666667,Directed,74115,,3
33,12.20833333,Directed,74116,,1
49,12.41666667,Directed,74121,,4
49,14.76372549,Directed,74123,,2
12,32,Directed,74136,,4
12,12.41666667,Directed,74139,,1
12,12.20833333,Directed,74140,,1
12,14.76372549,Directed,74141,,3
25,15.41666667,Directed,74145,,1
25,15.20833333,Directed,74146,,1
46,13.70833333,Directed,74158,,1
10,17.08333333,Directed,74181,,7
10,16.875,Directed,74182,,1
48,18.01666667,Directed,74186,,1
48,18.21666667,Directed,74188,,1
44,13.6,Directed,74192,,1
44,13.8,Directed,74194,,1
44,21.56277778,Directed,74195,,1
4,7.6,Directed,74198,,1
4,7.8,Directed,74200,,1
29,7.6,Directed,74204,,1
29,7.8,Directed,74206,,1
23,6.6,Directed,74210,,1
23,6.8,Directed,74212,,1
44,7.383333333,Directed,74217,,1
44,7.191666667,Directed,74218,,1
45,14.38333333,Directed,74223,,1
45,14.19166667,Directed,74224,,1
4,19.35,Directed,74229,,1
4,19.175,Directed,74230,,1
46,18.85,Directed,74235,,1
46,18.675,Directed,74236,,1
32,7.433333333,Directed,74241,,1
32,7.258333333,Directed,74242,,1
27,12.4,Directed,74246,,1
27,12.575,Directed,74248,,1
27,11.60307018,Directed,74249,,1
3,13.85,Directed,74253,,1
3,13.675,Directed,74254,,1
45,13.85,Directed,74259,,1
45,13.675,Directed,74260,,1
10,18.91666667,Directed,74265,,1
55,17.83333333,Directed,74270,,1
55,18.16666667,Directed,74271,,6
8,19.33333333,Directed,74276,,1
8,19.66666667,Directed,74277,,1
8,19.5,Directed,74278,,1
8,45.83534483,Directed,74279,,2
29,30,Directed,74280,,2
29,12.33333333,Directed,74283,,2
29,4.1625,Directed,74285,,2
8,13.83333333,Directed,74301,,2
10,13.83333333,Directed,74319,,14
53,12.33333333,Directed,74325,,13
53,12.16666667,Directed,74326,,14
53,18.11736111,Directed,74327,,4
53,15.16666667,Directed,74338,,3
9,15.33333333,Directed,74367,,6
9,15.16666667,Directed,74368,,9
51,8.028525641,Directed,74387,,7
49,13.08333333,Directed,74391,,11
49,12.91666667,Directed,74392,,11
49,10.03565705,Directed,74405,,5
49,12.16666667,Directed,74422,,11
46,13.83333333,Directed,74427,,26
46,12.33333333,Directed,74433,,6
46,12.16666667,Directed,74434,,6
14,12.16666667,Directed,74476,,7
52,12.33333333,Directed,74487,,7
52,12.16666667,Directed,74488,,3
5,43,Directed,74490,,2
5,13.83333333,Directed,74493,,26
